Datetime,MWh_Total,MWh_N,MWh_NE,MWh_S,MWh_SE,year,month_number,week_number,month_day,hour
2023-07-04 11:00:00,74627.6,7367.54,12395.41,14197.36,40667.29,2023,7,1,4,11
2023-07-04 12:00:00,72003.28,7425.25,11909.85,12863.48,39804.7,2023,7,1,4,12
2023-07-04 13:00:00,73128.31,7629.62,12050.39,13219.54,40228.76,2023,7,1,4,13
2023-07-04 14:00:00,74687.2,7890.13,12376.78,13471.44,40948.85,2023,7,1,4,14
2023-07-04 15:00:00,75166.39,7775.99,12500.13,13568.71,41321.56,2023,7,1,4,15
2023-07-04 16:00:00,75993.55,7564.42,12409.49,13969.7,42049.94,2023,7,1,4,16
2023-07-04 17:00:00,76857.48999999999,7246.11,12130.77,14352.65,43127.96,2023,7,1,4,17
2023-07-04 18:00:00,81587.51000000001,7069.67,12427.28,15599.16,46491.4,2023,7,1,4,18
2023-07-04 19:00:00,80626.78,7306.94,12290.72,15283.51,45745.61,2023,7,1,4,19
2023-07-04 20:00:00,78770.84,7476.29,12106.51,14568.07,44619.97,2023,7,1,4,20
2023-07-04 21:00:00,76985.98999999999,7647.9,12519.54,13838.81,42979.74,2023,7,1,4,21
2023-07-04 22:00:00,73182.75,7760.35,12561.55,12795.65,40065.2,2023,7,1,4,22
2023-07-04 23:00:00,67791.23000000001,7714.32,12024.76,11463.65,36588.5,2023,7,1,4,23
2023-07-05 00:00:00,63297.47,7576.13,11518.58,10446.1,33756.66,2023,7,2,5,0
2023-07-05 01:00:00,60231.020000000004,7370.41,11262.14,9808.07,31790.4,2023,7,2,5,1
2023-07-05 02:00:00,58520.24,7174.6,11068.78,9476.19,30800.67,2023,7,2,5,2
2023-07-05 03:00:00,57677.37,6984.6,10905.12,9367.69,30419.96,2023,7,2,5,3
2023-07-05 04:00:00,58124.44,6840.22,10859.46,9524.51,30900.25,2023,7,2,5,4
2023-07-05 05:00:00,60134.159999999996,6758.23,10813.2,10166.63,32396.1,2023,7,2,5,5
2023-07-05 06:00:00,63927.07,6464.95,10733.14,11678.97,35050.01,2023,7,2,5,6
2023-07-05 07:00:00,68463.23,6534.88,11298.98,13083.49,37545.88,2023,7,2,5,7
2023-07-05 08:00:00,72193.76,6948.58,11842.09,14099.57,39303.52,2023,7,2,5,8
2023-07-05 09:00:00,73636.5,7138.4,12049.61,14280.43,40168.06,2023,7,2,5,9
2023-07-05 10:00:00,75189.20999999999,7290.19,12216.17,14728.01,40954.84,2023,7,2,5,10
2023-07-05 11:00:00,75231.76000000001,7311.11,12226.53,14769.5,40924.62,2023,7,2,5,11
2023-07-05 12:00:00,72694.94,7351.42,11679.67,13446.85,40217.0,2023,7,2,5,12
2023-07-05 13:00:00,74016.65,7540.37,11792.26,13771.82,40912.2,2023,7,2,5,13
2023-07-05 14:00:00,75211.93,7697.91,12166.86,13937.05,41410.11,2023,7,2,5,14
2023-07-05 15:00:00,75800.42,7752.25,12324.2,13903.4,41820.57,2023,7,2,5,15
2023-07-05 16:00:00,76614.20999999999,7600.87,12252.77,14167.36,42593.21,2023,7,2,5,16
2023-07-05 17:00:00,77452.5,7187.72,12189.66,14574.05,43501.07,2023,7,2,5,17
2023-07-05 18:00:00,81921.18,7004.22,12365.88,15689.24,46861.84,2023,7,2,5,18
2023-07-05 19:00:00,80285.33,7184.39,12151.26,15286.96,45662.72,2023,7,2,5,19
2023-07-05 20:00:00,78356.41,7285.52,12025.61,14542.79,44502.49,2023,7,2,5,20
2023-07-05 21:00:00,76738.65,7483.99,12455.6,13872.17,42926.89,2023,7,2,5,21
2023-07-05 22:00:00,73154.93,7601.87,12378.71,12908.81,40265.54,2023,7,2,5,22
2023-07-05 23:00:00,67885.65,7577.01,11869.09,11584.2,36855.35,2023,7,2,5,23
2023-07-06 00:00:00,63174.259999999995,7424.24,11281.67,10514.79,33953.56,2023,7,3,6,0
2023-07-06 01:00:00,60006.92999999999,7269.08,10900.05,9882.38,31955.42,2023,7,3,6,1
2023-07-06 02:00:00,58326.34,7134.14,10723.97,9535.54,30932.69,2023,7,3,6,2
2023-07-06 03:00:00,57405.82000000001,7001.67,10529.45,9408.94,30465.76,2023,7,3,6,3
2023-07-06 04:00:00,57499.91,6918.85,10421.35,9549.43,30610.28,2023,7,3,6,4
2023-07-06 05:00:00,59457.19,6824.31,10348.74,10298.05,31986.09,2023,7,3,6,5
2023-07-06 06:00:00,63128.21,6560.61,10273.62,11802.58,34491.4,2023,7,3,6,6
2023-07-06 07:00:00,67701.20999999999,6566.36,10948.02,13130.13,37056.7,2023,7,3,6,7
2023-07-06 08:00:00,71565.93,6999.85,11606.99,14042.92,38916.17,2023,7,3,6,8
2023-07-06 09:00:00,73094.2,7308.08,11980.54,14230.77,39574.81,2023,7,3,6,9
2023-07-06 10:00:00,74386.79000000001,7412.36,12142.3,14463.94,40368.19,2023,7,3,6,10
2023-07-06 11:00:00,74491.48999999999,7398.7,12079.62,14419.68,40593.49,2023,7,3,6,11
2023-07-06 12:00:00,72526.87,7381.22,11701.27,13203.27,40241.11,2023,7,3,6,12
2023-07-06 13:00:00,73989.37,7640.43,11854.76,13688.57,40805.61,2023,7,3,6,13
2023-07-06 14:00:00,75223.0,7884.2,11853.39,14088.55,41396.86,2023,7,3,6,14
2023-07-06 15:00:00,75982.75,7886.14,11879.57,14281.57,41935.47,2023,7,3,6,15
2023-07-06 16:00:00,77015.7,7738.76,11940.98,14574.82,42761.14,2023,7,3,6,16
2023-07-06 17:00:00,77786.76000000001,7451.44,11946.33,14739.98,43649.01,2023,7,3,6,17
2023-07-06 18:00:00,82028.29000000001,7263.32,12145.77,15820.07,46799.13,2023,7,3,6,18
2023-07-06 19:00:00,80489.72,7443.87,11944.43,15427.81,45673.61,2023,7,3,6,19
2023-07-06 20:00:00,78399.43,7520.91,11781.51,14657.75,44439.26,2023,7,3,6,20
2023-07-06 21:00:00,76859.89,7666.16,12257.94,14042.23,42893.56,2023,7,3,6,21
2023-07-06 22:00:00,73432.29000000001,7787.78,12144.94,13111.71,40387.86,2023,7,3,6,22
2023-07-06 23:00:00,68360.5,7774.6,11778.51,11806.84,37000.55,2023,7,3,6,23
